Prov. Code;Prov. Category;Prov. Type;Conc. Rel.;Descr. UI;Descr. Name;PH count;#Parent Ds;PHs;#Descendant Ds;MeSH Categories;year
2.3: Submersion;2: Old SRC;3: Submersion;-;D050603;Squalene Monooxygenase;1;1;Oxygenases;0;D;2006
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D050604;Succinate-Semialdehyde Dehydrogenase (NADP+);1;1;Aldehyde Oxidoreductases;0;D;2006
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D050605;Malonate-Semialdehyde Dehydrogenase (Acetylating);1;1;Aldehyde Oxidoreductases;0;D;2006
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D050606;Mannose-Binding Protein-Associated Serine Proteases;1;2;Serine Endopeptidases;0;D;2006
3.5: Detachment;3: New PI concept;5: Detachment;-;D050607;Organogold Compounds;1;1;Gold;3;D;2006
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D050608;Sodium-Phosphate Cotransporter Proteins;1;2;Symporters;6;D;2006
2.3: Submersion;2: Old SRC;3: Submersion;-;D050609;Sodium-Phosphate Cotransporter Proteins, Type I;1;1;Symporters;0;D;2006
2.3: Submersion;2: Old SRC;3: Submersion;-;D050610;Sodium-Phosphate Cotransporter Proteins, Type II;1;2;Symporters;3;D;2006
3.3: Submersion;3: New PI concept;3: Submersion;-;D050611;Sodium-Phosphate Cotransporter Proteins, Type III;1;2;Symporters;0;D;2006
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D050612;Fatty Acid Transport Proteins;1;1;Membrane Transport Proteins;1;D;2006
2.3: Submersion;2: Old SRC;3: Submersion;-;D050613;Sodium-Phosphate Cotransporter Proteins, Type IIa;1;1;Symporters;0;D;2006
2.3: Submersion;2: Old SRC;3: Submersion;-;D050614;Sodium-Phosphate Cotransporter Proteins, Type IIb;1;1;Symporters;0;D;2006
2.3: Submersion;2: Old SRC;3: Submersion;-;D050615;Sodium-Phosphate Cotransporter Proteins, Type IIc;1;1;Symporters;0;D;2006
1.2: Subdivision;1: Old concept;2: Subdivision;NRW;D050616;Balaenoptera;1;1;Whales;2;B;2006
1.3: Submersion;1: Old concept;3: Submersion;NRW;D050617;Fin Whale;1;1;Whales;0;B;2006
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D050618;Glycolaldehyde Dehydrogenase;1;1;Aldehyde Oxidoreductases;0;D;2006
1.3: Submersion;1: Old concept;3: Submersion;NRW;D050636;Minke Whale;1;1;Whales;0;B;2006
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D050637;Receptors, Dopamine D3;1;1;Receptors, Dopamine D2;0;D;2006
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D050638;Receptors, Dopamine D4;1;1;Receptors, Dopamine D2;0;D;2006
1.2: Subdivision;1: Old concept;2: Subdivision;NRW;D050640;Humpback Whale;1;1;Whales;0;B;2006
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D050641;Receptors, Dopamine D5;1;1;Receptors, Dopamine D1;0;D;2006
1.2: Subdivision;1: Old concept;2: Subdivision;NRW;D050642;Bowhead Whale;1;1;Whales;0;B;2006
1.2: Subdivision;1: Old concept;2: Subdivision;NRW;D050643;Beluga Whale;1;1;Whales;0;B;2006
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D050644;Succinate-Semialdehyde Dehydrogenase;1;1;Aldehyde Oxidoreductases;0;D;2006
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D050645;2-Oxoisovalerate Dehydrogenase (Acylating);1;1;Ketone Oxidoreductases;0;D;2006
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D050646;Methylmalonate-Semialdehyde Dehydrogenase (Acylating);1;1;Aldehyde Oxidoreductases;0;D;2006
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D050647;L-Aminoadipate-Semialdehyde Dehydrogenase;1;1;Aldehyde Oxidoreductases;0;D;2006
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D050648;Aminomuconate-Semialdehyde Dehydrogenase;1;1;Aldehyde Oxidoreductases;0;D;2006
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D050656;Transcription Factor AP-2;2;2;DNA-Binding Proteins~Transcription Factors;0;D;2006
2.5: Detachment~2.3: Submersion;2: Old SRC;5: Detachment~3: Submersion;-;D050657;Core Binding Factor alpha Subunits;2;1;DNA-Binding Proteins~Transcription Factors;3;D;2006
3.5: Detachment~3.3: Submersion;3: New PI concept;5: Detachment~3: Submersion;-;D050658;Core Binding Factor beta Subunit;2;1;DNA-Binding Proteins~Transcription Factors;0;D;2006
2.5: Detachment~2.3: Submersion;2: Old SRC;5: Detachment~3: Submersion;-;D050659;Core Binding Factor Alpha 1 Subunit;2;1;Neoplasm Proteins~Transcription Factors;0;D;2006
2.5: Detachment~2.2: Subdivision;2: Old SRC;5: Detachment~2: Subdivision;-;D050660;Core Binding Factors;2;1;Neoplasm Proteins~Transcription Factors;5;D;2006
1.2: Subdivision;1: Old concept;2: Subdivision;NRW;D050661;Sperm Whale;1;1;Whales;0;B;2006
2.5: Detachment~2.3: Submersion;2: Old SRC;5: Detachment~3: Submersion;-;D050676;Core Binding Factor Alpha 2 Subunit;3;1;DNA-Binding Proteins~Proto-Oncogene Proteins~Transcription Factors;0;D;2006
2.5: Detachment~2.3: Submersion;2: Old SRC;5: Detachment~3: Submersion;-;D050677;Core Binding Factor Alpha 3 Subunit;2;1;DNA-Binding Proteins~Transcription Factors;0;D;2006
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D050678;Complement C2a;1;1;Complement 2;0;D;2006
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D050679;Complement C2b;1;1;Complement 2;0;D;2006
2.5: Detachment~2.2: Subdivision;2: Old SRC;5: Detachment~2: Subdivision;-;D050680;Transcription Factor DP1;2;1;Transcription Factors~Cell Cycle Proteins;0;D;2006
1.2: Subdivision;1: Old concept;2: Subdivision;NRW;D050681;Bottle-Nosed Dolphin;1;1;Dolphins;0;B;2006
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D050682;Q-SNARE Proteins;0;1;;6;D;2006
2.3: Submersion;2: Old SRC;3: Submersion;-;D050683;R-SNARE Proteins;1;1;Membrane Proteins;3;D;2006
2.5: Detachment~2.2: Subdivision;2: Old SRC;5: Detachment~2: Subdivision;-;D050684;E2F Transcription Factors;3;1;DNA-Binding Proteins~Transcription Factors~Cell Cycle Proteins;7;D;2006
1.2: Subdivision;1: Old concept;2: Subdivision;NRW;D050685;Whale, Killer;1;1;Dolphins;0;B;2006
1.2: Subdivision;1: Old concept;2: Subdivision;NRW;D050686;Whales, Pilot;1;1;Dolphins;0;B;2006
2.5: Detachment~2.3: Submersion;2: Old SRC;5: Detachment~3: Submersion;-;D050687;E2F1 Transcription Factor;3;2;DNA-Binding Proteins~Transcription Factors~Cell Cycle Proteins;0;D;2006
1.2: Subdivision;1: Old concept;2: Subdivision;NRW;D050696;Common Dolphins;1;1;Dolphins;0;B;2006
2.3: Submersion;2: Old SRC;3: Submersion;-;D050697;Retinal Dehydrogenase;1;3;Aldehyde Oxidoreductases;0;D;2006
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D050698;Glutamate-5-Semialdehyde Dehydrogenase;1;1;Aldehyde Oxidoreductases;0;D;2006
3.5: Detachment~3.3: Submersion;3: New PI concept;5: Detachment~3: Submersion;-;D050699;E2F3 Transcription Factor;3;1;Cell Cycle Proteins~DNA-Binding Proteins~Transcription Factors;0;D;2006
3.5: Detachment~3.3: Submersion;3: New PI concept;5: Detachment~3: Submersion;-;D050700;E2F5 Transcription Factor;3;1;Cell Cycle Proteins~DNA-Binding Proteins~Transcription Factors;0;D;2006
3.5: Detachment~3.3: Submersion;3: New PI concept;5: Detachment~3: Submersion;-;D050701;E2F6 Transcription Factor;3;1;Cell Cycle Proteins~DNA-Binding Proteins~Transcription Factors;0;D;2006
3.5: Detachment~3.3: Submersion;3: New PI concept;5: Detachment~3: Submersion;-;D050702;E2F7 Transcription Factor;3;1;Cell Cycle Proteins~DNA-Binding Proteins~Transcription Factors;0;D;2006
2.3: Submersion;2: Old SRC;3: Submersion;-;D050703;E2F2 Transcription Factor;1;1;Transcription Factors;0;D;2006
2.5: Detachment~2.3: Submersion;2: Old SRC;5: Detachment~3: Submersion;-;D050704;E2F4 Transcription Factor;2;1;DNA-Binding Proteins~Transcription Factors;0;D;2006
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D050705;Receptors, Guanylate Cyclase-Coupled;2;2;Guanylate Cyclase~Receptors, Cell Surface;2;D;2006
1.2: Subdivision;1: Old concept;2: Subdivision;NRW;D050706;Stenella;1;1;Dolphins;0;B;2006
2.5: Detachment~2.2: Subdivision;2: Old SRC;5: Detachment~2: Subdivision;-;D050716;Complement C4b-Binding Protein;2;1;Complement Inactivators~Glycoproteins;0;D;2006
2.3: Submersion;2: Old SRC;3: Submersion;-;D050717;Retinoblastoma-Like Protein p130;1;3;Proteins;0;D;2006
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D050718;Complement C1 Inhibitor Protein;1;2;Complement C1 Inactivator Proteins;0;D;2006
2.3: Submersion;2: Old SRC;3: Submersion;-;D050719;Crk-Associated Substrate Protein;1;2;Proteins;0;D;2006
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D050720;Retinoblastoma-Like Protein p107;1;3;Nuclear Proteins;0;D;2006
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D050721;Proto-Oncogene Proteins c-cbl;2;2;Proto-Oncogene Proteins~Ubiquitin-Protein Ligases;0;D;2006
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D050722;Oncogene Protein v-cbl;1;1;Retroviridae Proteins, Oncogenic;0;D;2006
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D050723;Fractures, Bone;0;1;;38;C;2006
3.5: Detachment;3: New PI concept;5: Detachment;-;D050724;Fractures, Cartilage;1;1;Fractures, Bone;0;C;2006
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D050725;Papillomavirus E7 Proteins;0;1;;0;D;2006
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D050727;Benzaldehyde Dehydrogenase (NADP+);1;1;Aldehyde Oxidoreductases;0;D;2006
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D050728;Betaine-Aldehyde Dehydrogenase;1;1;Aldehyde Oxidoreductases;0;D;2006
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D050736;Oncogene Protein v-crk;1;1;Retroviridae Proteins, Oncogenic;0;D;2006
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D050737;Proto-Oncogene Proteins c-crk;1;2;Proto-Oncogene Proteins;0;D;2006
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D050738;Mesomycetozoea Infections;0;1;;1;C;2006
1.2: Subdivision;1: Old concept;2: Subdivision;NRW;D050741;Phocoena;1;1;Porpoises;0;B;2006
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D050743;Pyruvate Synthase;1;1;Ketone Oxidoreductases;0;D;2006
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D050744;Dihydrouracil Dehydrogenase (NAD+);1;1;Oxidoreductases Acting on CH-CH Group Donors;0;D;2006
2.3: Submersion;2: Old SRC;3: Submersion;-;D050745;Enoyl-(Acyl-Carrier Protein) Reductase (NADPH, B-Specific);1;1;Oxidoreductases;0;D;2006
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D050746;Dihydrodipicolinate Reductase;1;1;Oxidoreductases Acting on CH-CH Group Donors;0;D;2006
2.3: Submersion;2: Old SRC;3: Submersion;-;D050753;Enoyl-(Acyl-Carrier-Protein) Reductase (NADH);1;1;Oxidoreductases;0;D;2006
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D050756;Cyclin-Dependent Kinase Inhibitor Proteins;0;3;;7;D;2006
2.3: Submersion;2: Old SRC;3: Submersion;-;D050759;Cyclin-Dependent Kinase Inhibitor p21;1;2;Cell Cycle Proteins;0;D;2006
2.3: Submersion;2: Old SRC;3: Submersion;-;D050760;Cyclin-Dependent Kinase Inhibitor p27;2;1;Cell Cycle Proteins~Tumor Suppressor Proteins;0;D;2006
2.5: Detachment;2: Old SRC;5: Detachment;-;D050761;Cyclin-Dependent Kinase Inhibitor p57;1;1;Nuclear Proteins;0;D;2006
2.3: Submersion;2: Old SRC;3: Submersion;-;D050762;Cyclin-Dependent Kinase Inhibitor p15;2;1;Cell Cycle Proteins~Tumor Suppressor Proteins;0;D;2006
2.3: Submersion;2: Old SRC;3: Submersion;-;D050763;Cyclin-Dependent Kinase Inhibitor p18;2;1;Cell Cycle Proteins~Tumor Suppressor Proteins;0;D;2006
2.3: Submersion;2: Old SRC;3: Submersion;-;D050764;Cyclin-Dependent Kinase Inhibitor p19;1;1;Cell Cycle Proteins;0;D;2006
2.3: Submersion;2: Old SRC;3: Submersion;-;D050765;Qa-SNARE Proteins;1;1;Membrane Proteins;2;D;2006
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D050766;Qb-SNARE Proteins;0;1;;1;D;2006
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D050767;Qc-SNARE Proteins;0;1;;1;D;2006
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D050768;Protoporphyrinogen Oxidase;1;2;Oxidoreductases Acting on CH-CH Group Donors;0;D;2006
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D050769;Isovaleryl-CoA Dehydrogenase;1;1;Oxidoreductases Acting on CH-CH Group Donors;0;D;2006
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D050770;Glutaryl-CoA Dehydrogenase;1;1;Oxidoreductases Acting on CH-CH Group Donors;0;D;2006
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D050776;Complement C5b;1;1;Complement 5;0;D;2006
2.2: Subdivision~2.3: Submersion;2: Old SRC;2: Subdivision~3: Submersion;-;D050777;Stathmin;2;3;Microtubule Proteins~Phosphoproteins;0;D;2006
2.5: Detachment~2.2: Subdivision;2: Old SRC;5: Detachment~2: Subdivision;-;D050778;NFATC Transcription Factors;3;1;DNA-Binding Proteins~Nuclear Proteins~Transcription Factors;0;D;2006
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D050779;Nuclear Factor 90 Proteins;0;2;;1;D;2006
3.5: Detachment;3: New PI concept;5: Detachment;-;D050781;Transcranial Magnetic Stimulation;1;1;Magnetics;0;E;2006
3.5: Detachment;3: New PI concept;5: Detachment;-;D050782;Esophageal pH Monitoring;2;2;Esophagus~Hydrogen-Ion Concentration;0;E;2006
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D050783;Proto-Oncogene Proteins c-ets;2;3;Proto-Oncogene Proteins~Transcription Factors;6;D;2006
2.3: Submersion;2: Old SRC;3: Submersion;-;D050784;Proto-Oncogene Protein c-ets-1;2;1;Proto-Oncogene Proteins~Transcription Factors;0;D;2006
1.5: Detachment;1: Old concept;5: Detachment;NRW;D050785;Cryoanesthesia;1;1;Hypothermia, Induced;0;E;2006
1.2: Subdivision;1: Old concept;2: Subdivision;NRW;D050786;Gastric Hypothermia;1;1;Hypothermia, Induced;0;E;2006
2.5: Detachment~2.3: Submersion;2: Old SRC;5: Detachment~3: Submersion;-;D050787;Proto-Oncogene Protein c-ets-2;2;1;Proto-Oncogene Proteins~Trans-Activators;0;D;2006
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D050788;Alanine Dehydrogenase;1;1;Amino Acid Oxidoreductases;0;D;2006
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D050789;Glycine Dehydrogenase;1;1;Amino Acid Oxidoreductases;0;D;2006
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D050790;Glutamate Synthase (NADH);1;2;Amino Acid Oxidoreductases;0;D;2006
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D050791;STAT Transcription Factors;0;2;;6;D;2006
3.5: Detachment;3: New PI concept;5: Detachment;-;D050792;Circulatory Arrest, Deep Hypothermia Induced;1;1;Hypothermia, Induced;0;E;2006
3.1: Succession;3: New PI concept;1: Succession;-;D050793;Orthodontic Extrusion;1;1;Tooth Movement;0;E;2006
2.5: Detachment~2.3: Submersion;2: Old SRC;5: Detachment~3: Submersion;-;D050794;STAT1 Transcription Factor;2;2;DNA-Binding Proteins~Trans-Activators;0;D;2006
2.5: Detachment~2.3: Submersion;2: Old SRC;5: Detachment~3: Submersion;-;D050795;STAT2 Transcription Factor;2;2;DNA-Binding Proteins~Trans-Activators;0;D;2006
2.5: Detachment;2: Old SRC;5: Detachment;-;D050796;STAT3 Transcription Factor;2;1;DNA-Binding Proteins~Trans-Activators;0;D;2006
2.5: Detachment;2: Old SRC;5: Detachment;-;D050797;STAT4 Transcription Factor;2;1;DNA-Binding Proteins~Trans-Activators;0;D;2006
3.5: Detachment;3: New PI concept;5: Detachment;-;D050798;SUNCT Syndrome;3;1;Headache~Neuralgia~Tears;0;C;2006
2.5: Detachment;2: Old SRC;5: Detachment;-;D050799;STAT5 Transcription Factor;3;1;DNA-Binding Proteins~Milk Proteins~Trans-Activators;0;D;2006
2.5: Detachment;2: Old SRC;5: Detachment;-;D050800;STAT6 Transcription Factor;1;1;Trans-Activators;0;D;2006
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D050801;Ternary Complex Factors;0;1;;2;D;2006
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D050802;Valine Dehydrogenase (NADP+);1;1;Amino Acid Oxidoreductases;0;D;2006
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D050803;Leucine Dehydrogenase;1;1;Amino Acid Oxidoreductases;0;D;2006
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D050804;D-Aspartate Oxidase;1;1;Amino Acid Oxidoreductases;0;D;2006
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D050805;Wandering Spleen;1;1;Splenic Diseases;0;C;2006
3.5: Detachment;3: New PI concept;5: Detachment;-;D050806;Arthroplasty, Replacement, Finger;2;1;Fingers~Replantation;0;E;2006
2.3: Submersion;2: Old SRC;3: Submersion;-;D050807;ets-Domain Protein Elk-1;3;1;DNA-Binding Proteins~Proto-Oncogene Proteins~Transcription Factors;0;D;2006
2.3: Submersion;2: Old SRC;3: Submersion;-;D050808;ets-Domain Protein Elk-4;1;1;DNA-Binding Proteins;0;D;2006
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D050809;POU Domain Factors;2;2;DNA-Binding Proteins~Transcription Factors;10;D;2006
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D050810;Octamer Transcription Factors;0;1;;4;D;2006
2.3: Submersion;2: Old SRC;3: Submersion;-;D050811;Octamer Transcription Factor-1;2;1;DNA-Binding Proteins~Transcription Factors;0;D;2006
3.5: Detachment;3: New PI concept;5: Detachment;-;D050812;Split-Brain Procedure;1;1;Corpus Callosum;0;E;2006
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D050813;Octamer Transcription Factor-2;0;1;;0;D;2006
2.3: Submersion;2: Old SRC;3: Submersion;-;D050814;Octamer Transcription Factor-3;2;1;DNA-Binding Proteins~Transcription Factors;0;D;2006
3.5: Detachment~3.2: Subdivision;3: New PI concept;5: Detachment~2: Subdivision;-;D050815;Fractures, Compression;2;1;Fractures, Bone~Spinal Fractures;0;C;2006
2.3: Submersion;2: Old SRC;3: Submersion;-;D050816;Octamer Transcription Factor-6;1;1;Transcription Factors;0;D;2006
2.3: Submersion;2: Old SRC;3: Submersion;-;D050817;Transcription Factor Pit-1;2;1;DNA-Binding Proteins~Transcription Factors;0;D;2006
2.3: Submersion;2: Old SRC;3: Submersion;-;D050818;Transcription Factor Brn-3;2;1;DNA-Binding Proteins~Transcription Factors;3;D;2006
2.3: Submersion;2: Old SRC;3: Submersion;-;D050819;Transcription Factor Brn-3A;2;1;DNA-Binding Proteins~Transcription Factors;0;D;2006
2.3: Submersion;2: Old SRC;3: Submersion;-;D050820;Transcription Factor Brn-3B;2;1;DNA-Binding Proteins~Transcription Factors;0;D;2006
2.3: Submersion;2: Old SRC;3: Submersion;-;D050821;Transcription Factor Brn-3C;2;1;DNA-Binding Proteins~Transcription Factors;0;D;2006
2.5: Detachment;2: Old SRC;5: Detachment;-;D050822;Cytokine Receptor gp130;2;5;Membrane Glycoproteins~Antigens, CD;0;D;2006
3.1: Succession;3: New PI concept;1: Succession;-;D050823;Hand Joints;1;1;specific hand joints;7;A;2006
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D050824;Carpal Joints;0;1;;0;A;2006
2.5: Detachment~2.3: Submersion;2: Old SRC;5: Detachment~3: Submersion;-;D050825;Synaptosomal-Associated Protein 25;2;2;Membrane Proteins~Nerve Tissue Proteins;0;D;2006
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D050826;Suppressor of Cytokine Signaling Proteins;0;1;;2;D;2006
2.5: Detachment;2: Old SRC;5: Detachment;-;D050827;Syntaxin 1;2;1;Antigens, Surface~Nerve Tissue Proteins;0;D;2006
2.3: Submersion;2: Old SRC;3: Submersion;-;D050828;Protein Inhibitors of Activated STAT;1;1;Proteins;0;D;2006
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D050830;L-Amino Acid Oxidase;1;1;Amino Acid Oxidoreductases;0;D;2006
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D050832;Interferon-Stimulated Gene Factor 3;2;3;DNA-Binding Proteins~Transcription Factors;4;D;2006
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D050833;Interferon-Stimulated Gene Factor 3, alpha Subunit;0;1;;2;D;2006
2.3: Submersion;2: Old SRC;3: Submersion;-;D050834;Interferon-Stimulated Gene Factor 3, gamma Subunit;2;2;DNA-Binding Proteins~Transcription Factors;0;D;2006
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D050835;Interferon Regulatory Factors;0;3;;5;D;2006
2.5: Detachment~2.3: Submersion;2: Old SRC;5: Detachment~3: Submersion;-;D050836;Interferon Regulatory Factor-2;3;1;DNA-Binding Proteins~Repressor Proteins~Transcription Factors;0;D;2006
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D050837;Oxidoreductases Acting on Aldehyde or Oxo Group Donors;1;1;Oxidoreductases;31;D;2006
2.3: Submersion;2: Old SRC;3: Submersion;-;D050838;Interferon Regulatory Factor-3;2;2;DNA-Binding Proteins~Transcription Factors;0;D;2006
2.3: Submersion;2: Old SRC;3: Submersion;-;D050839;Interferon Regulatory Factor-7;1;2;DNA-Binding Proteins;0;D;2006
2.3: Submersion;2: Old SRC;3: Submersion;-;D050841;Glycine Dehydrogenase (Decarboxylating);1;1;Amino Acid Oxidoreductases;0;D;2006
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D050842;1-Pyrroline-5-Carboxylate Dehydrogenase;1;1;Amine Oxidoreductases;0;D;2006
2.5: Detachment~2.3: Submersion;2: Old SRC;5: Detachment~3: Submersion;-;D050856;Interferon Regulatory Factor-1;2;2;DNA-Binding Proteins~Phosphoproteins;0;D;2006
2.5: Detachment~2.2: Subdivision;2: Old SRC;5: Detachment~2: Subdivision;-;D050857;Synaptotagmins;3;2;Calcium-Binding Proteins~Membrane Glycoproteins~Nerve Tissue Proteins;2;D;2006
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D050858;Betalains;1;4;Ammonium Compounds;2;D;2006
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D050859;Betacyanins;0;1;;0;D;2006
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D050860;Betaxanthins;0;1;;0;D;2006
2.5: Detachment;2: Old SRC;5: Detachment;-;D050861;Synaptotagmin II;1;1;Nerve Tissue Proteins;0;D;2006
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D050862;Oxidoreductases Acting on Sulfur Group Donors;0;1;;13;D;2006
2.5: Detachment~2.3: Submersion;2: Old SRC;5: Detachment~3: Submersion;-;D050863;Synaptotagmin I;3;1;Calcium-Binding Proteins~Membrane Glycoproteins~Nerve Tissue Proteins;0;D;2006
2.1: Succession;2: Old SRC;1: Succession;-;D050864;Sulfite Reductase (NADPH);1;1;Sulfite Reductases;0;D;2006
3.5: Detachment;3: New PI concept;5: Detachment;-;D050866;Liquid Crystals;1;1;Crystallization;0;J;2006
1.1: Succession;1: Old concept;1: Succession;;D050876;Sulfite Oxidase;1;1;Sulfite Oxidases;0;D;2006
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D050879;Sarcosine Oxidase;1;2;Oxidoreductases, N-Demethylating;0;D;2006
2.5: Detachment;2: Old SRC;5: Detachment;-;D050880;p300-CBP Transcription Factors;2;2;Nuclear Proteins~Trans-Activators;2;D;2006
2.5: Detachment;2: Old SRC;5: Detachment;-;D050881;E1A-Associated p300 Protein;2;1;Nuclear Proteins~Trans-Activators;0;D;2006
